overall,potential,age,league_id,league_name,club_team_id,club_name,value_eur,nationality_id,nationality_name,preferred_foot,club_jersey_number,Goalkeeper,Defense,Midfield,Attack
1.1358179731748048,0.46575351515328306,27,19,Bundesliga,112172,RB Leipzig,15000000,21,Germany,1,17,0,1,1,1
1.1358179731748048,0.6234727777162706,27,19,Bundesliga,175,VfL Wolfsburg,16000000,10,Croatia,0,10,0,0,1,0
1.9255567168092707,1.5697883530941963,26,13,Premier League,10,Manchester City,50500000,111,Egypt,1,7,0,0,1,1
1.004194849235727,0.46575351515328306,27,19,Bundesliga,100409,FC Augsburg,12000000,18,France,1,20,0,0,1,1
1.39906422105296,0.9389113028422459,28,13,Premier League,18,Tottenham Hotspur,20500000,60,Uruguay,1,30,0,0,1,0
0.6093254774184942,0.6234727777162706,24,31,Serie A,1745,Como,6000000,18,France,0,33,0,0,1,0
1.004194849235727,0.46575351515328306,26,53,La Liga,461,Valencia CF,12500000,45,Spain,1,18,0,0,1,0
1.004194849235727,0.30803425259029543,28,13,Premier League,14,Nottingham Forest,9500000,49,Ukraine,0,35,0,1,0,0
1.1358179731748048,0.46575351515328306,28,19,Bundesliga,38,SV Werder Bremen,14000000,13,Denmark,1,6,0,0,1,0
1.004194849235727,0.46575351515328306,25,16,Ligue 1,219,Olympique de Marseille,12500000,95,United States,1,22,0,1,1,0
1.1358179731748048,0.46575351515328306,29,68,Süper Lig,326,Fenerbahçe SK,14000000,48,Türkiye,0,17,0,0,1,1
1.5306873449920377,1.0966305654052335,27,13,Premier League,11,Manchester United,26000000,52,Argentina,0,6,0,1,0,0
1.2674410971138823,0.6234727777162706,32,16,Ligue 1,69,AS Monaco,14000000,18,France,1,8,0,0,1,0
1.793933592870193,1.254349827968221,32,53,La Liga,483,Villarreal CF,24000000,117,Ghana,1,16,0,1,1,0
1.1358179731748048,0.6234727777162706,27,350,Pro League,605,Al Hilal,15000000,54,Brazil,0,6,0,1,1,0
0.8725717252966494,0.15031499002730783,29,350,Pro League,111674,Al Shabab,6500000,14,England,1,8,0,0,1,0
1.6623104689311152,1.0966305654052335,28,19,Bundesliga,36,VfB Stuttgart,27500000,21,Germany,0,7,0,1,1,0
1.5306873449920377,0.9389113028422459,30,53,La Liga,461,Valencia CF,22000000,45,Spain,0,14,0,1,1,0
1.6623104689311152,1.4120690905312088,26,308,Primeira Liga,234,SL Benfica,38000000,22,Greece,1,14,0,0,1,1
1.39906422105296,1.7275076156571838,20,13,Premier League,13,Newcastle United,30500000,14,England,0,3,0,1,0,0
1.004194849235727,0.30803425259029543,28,53,La Liga,457,Real Sociedad,10500000,45,Spain,1,18,0,0,1,0
1.004194849235727,0.30803425259029543,33,53,La Liga,481,Sevilla FC,5000000,51,Serbia,1,6,0,1,1,0
1.1358179731748048,0.46575351515328306,28,4,Pro League,673,KRC Genk,12500000,7,Belgium,1,8,0,0,1,0
0.8725717252966494,0.15031499002730783,37,31,Serie A,110738,Pisa,2400000,56,Colombia,1,11,0,1,1,1
1.004194849235727,0.46575351515328306,26,13,Premier League,7,Everton,12500000,14,England,0,22,0,0,1,0
1.004194849235727,0.30803425259029543,30,31,Serie A,46,Lazio,9000000,27,Italy,1,32,0,0,1,0
1.6623104689311152,1.0966305654052335,33,19,Bundesliga,1824,Eintracht Frankfurt,18500000,21,Germany,1,27,0,0,1,0
0.7409486013575718,-0.0074042725356797704,30,16,Ligue 1,74,Stade Rennais FC,4800000,37,Poland,1,95,0,1,1,0
1.5306873449920377,0.9389113028422459,29,350,Pro League,112387,Al Ahli SFC,25500000,14,England,1,99,0,0,0,1
1.2674410971138823,0.9389113028422459,26,13,Premier League,11,Manchester United,20000000,38,Portugal,1,2,0,1,1,0
0.8725717252966494,0.15031499002730783,30,16,Ligue 1,72,OGC Nice,7000000,18,France,1,8,0,0,1,0
1.5306873449920377,0.9389113028422459,30,308,Primeira Liga,1896,Sporting Clube de Braga,25000000,38,Portugal,1,21,0,0,1,0
1.6623104689311152,1.7275076156571838,24,31,Serie A,39,Atalanta,43500000,7,Belgium,0,17,0,0,1,1
1.793933592870193,1.254349827968221,28,13,Premier League,19,West Ham United,36500000,14,England,0,20,0,0,1,1
1.2674410971138823,1.0966305654052335,26,350,Pro League,605,Al Hilal,23000000,60,Uruguay,1,7,0,0,0,1
1.004194849235727,0.30803425259029543,28,19,Bundesliga,31,1. FC Köln,10500000,7,Belgium,1,17,0,1,1,1
1.793933592870193,1.5697883530941963,24,13,Premier League,9,Liverpool,43500000,34,Netherlands,1,30,0,1,1,1
2.4520492125655813,2.2006654033461466,25,13,Premier League,9,Liverpool,111000000,46,Sweden,1,9,0,0,0,1
1.39906422105296,2.042946140783159,22,53,La Liga,243,Real Madrid,45000000,45,Spain,0,18,0,1,1,0
1.5306873449920377,0.9389113028422459,31,31,Serie A,48,Napoli,21500000,27,Italy,0,21,0,0,1,1
0.7409486013575718,0.15031499002730783,27,53,La Liga,480,Rayo Vallecano,6500000,45,Spain,1,4,0,0,1,0
1.1358179731748048,0.9389113028422459,25,31,Serie A,46,Lazio,17000000,38,Portugal,0,17,0,1,1,0
2.0571798407483484,1.5697883530941963,37,350,Pro League,607,Al Ittihad,18500000,18,France,1,9,0,0,1,1
1.1358179731748048,0.46575351515328306,28,53,La Liga,449,Real Betis Balompié,12500000,129,Morocco,1,14,0,1,1,0
1.1358179731748048,0.7811920402792583,26,68,Süper Lig,326,Fenerbahçe SK,17500000,37,Poland,0,53,0,0,1,0
0.8725717252966494,0.15031499002730783,33,4,Pro League,673,KRC Genk,4600000,43,Slovakia,1,17,0,0,1,0
0.47770235347941653,-0.16512353509866737,28,53,La Liga,110827,Real Oviedo,2900000,52,Argentina,0,11,0,0,1,0
0.8725717252966494,0.15031499002730783,28,53,La Liga,481,Sevilla FC,7500000,47,Switzerland,1,20,0,0,1,0
1.004194849235727,1.7275076156571838,22,31,Serie A,47,AC Milan,22500000,47,Switzerland,0,30,0,0,1,0
1.39906422105296,1.4120690905312088,25,19,Bundesliga,175,VfL Wolfsburg,29500000,97,Algeria,1,9,0,0,1,1
1.6623104689311152,1.0966305654052335,28,53,La Liga,457,Real Sociedad,31000000,45,Spain,0,10,0,0,1,1
1.5306873449920377,1.4120690905312088,26,31,Serie A,47,AC Milan,30500000,18,France,1,19,0,0,1,0
1.004194849235727,1.254349827968221,23,13,Premier League,1808,Brighton & Hove Albion,16500000,18,France,0,10,0,0,1,1
1.39906422105296,0.7811920402792583,30,31,Serie A,52,Roma,20000000,27,Italy,1,4,0,0,1,0
1.5306873449920377,0.9389113028422459,33,53,La Liga,483,Villarreal CF,16500000,45,Spain,0,7,0,0,1,1
1.5306873449920377,0.9389113028422459,30,13,Premier League,13,Newcastle United,25000000,14,England,1,23,0,0,1,1
1.2674410971138823,1.4120690905312088,22,13,Premier League,18,Tottenham Hotspur,27000000,136,Senegal,1,29,0,0,1,0
0.7409486013575718,-0.0074042725356797704,29,19,Bundesliga,1831,1. FC Union Berlin,4900000,10,Croatia,1,18,0,1,1,0
1.6623104689311152,1.0966305654052335,31,350,Pro League,607,Al Ittihad,21500000,54,Brazil,1,8,0,0,1,0
2.3204260886265033,2.2006654033461466,26,68,Süper Lig,325,Galatasaray SK,100000000,133,Nigeria,1,45,0,0,0,1
1.1358179731748048,0.46575351515328306,28,13,Premier League,144,Fulham FC,12500000,51,Serbia,1,20,0,0,1,0
1.39906422105296,1.254349827968221,24,13,Premier League,18,Tottenham Hotspur,29000000,117,Ghana,0,20,0,0,1,1
1.2674410971138823,1.0966305654052335,26,13,Premier League,8,Leeds United,20500000,21,Germany,1,18,0,1,1,0
0.7409486013575718,-0.0074042725356797704,32,350,Pro League,113037,Al Riyadh,4400000,38,Portugal,1,20,0,0,1,0
1.1358179731748048,0.46575351515328306,31,19,Bundesliga,38,SV Werder Bremen,10000000,21,Germany,1,8,0,1,1,0
1.6623104689311152,1.0966305654052335,28,31,Serie A,189,Bologna,30500000,27,Italy,0,7,0,0,1,1
0.8725717252966494,0.15031499002730783,31,16,Ligue 1,64,RC Lens,5500000,56,Colombia,0,3,0,1,1,0
1.2674410971138823,0.7811920402792583,28,13,Premier League,1943,AFC Bournemouth,17000000,14,England,1,4,0,1,1,0
1.39906422105296,0.9389113028422459,27,13,Premier League,11,Manchester United,22000000,129,Morocco,1,3,0,1,1,0
0.8725717252966494,0.15031499002730783,33,16,Ligue 1,65,Lille OSC,3900000,7,Belgium,1,12,0,1,1,0
1.6623104689311152,1.0966305654052335,29,16,Ligue 1,219,Olympique de Marseille,26000000,13,Denmark,1,23,0,0,1,0
0.8725717252966494,0.15031499002730783,29,53,La Liga,480,Rayo Vallecano,7500000,45,Spain,1,17,0,0,1,0
1.004194849235727,0.30803425259029543,29,53,La Liga,449,Real Betis Balompié,9500000,45,Spain,1,24,0,1,1,1
1.5306873449920377,0.9389113028422459,28,53,La Liga,243,Real Madrid,25500000,45,Spain,1,19,0,0,1,0
1.004194849235727,1.254349827968221,23,19,Bundesliga,23,Borussia Mönchengladbach,16500000,21,Germany,1,27,0,0,1,0
1.004194849235727,0.7811920402792583,25,16,Ligue 1,72,OGC Nice,14000000,97,Algeria,1,6,0,0,1,0
1.2674410971138823,1.4120690905312088,23,13,Premier League,2,Aston Villa,24500000,34,Netherlands,0,22,0,1,1,0
1.004194849235727,1.5697883530941963,21,16,Ligue 1,69,AS Monaco,23500000,136,Senegal,1,15,0,0,1,0
0.6093254774184942,-0.16512353509866737,32,350,Pro League,131798,NEOM SC,3300000,126,Mali,1,8,0,0,1,0
1.6623104689311152,1.0966305654052335,29,68,Süper Lig,325,Galatasaray SK,30000000,21,Germany,0,10,0,0,1,1
0.7409486013575718,-0.0074042725356797704,31,68,Süper Lig,110776,Gaziantep FK,4099999,38,Portugal,0,77,0,1,1,0
1.1358179731748048,0.46575351515328306,28,13,Premier League,18,Tottenham Hotspur,12500000,126,Mali,1,8,0,0,1,0
2.3204260886265033,1.8852268782201715,31,16,Ligue 1,73,Paris Saint-Germain,54500000,54,Brazil,1,5,0,1,0,0
1.004194849235727,1.5697883530941963,20,13,Premier League,11,Manchester United,23000000,14,England,1,37,0,0,1,0
1.2674410971138823,1.5697883530941963,23,13,Premier League,10,Manchester City,25500000,45,Spain,1,14,0,0,1,0
1.1358179731748048,0.46575351515328306,32,19,Bundesliga,32,Bayer 04 Leverkusen,11000000,21,Germany,1,7,0,0,1,1
1.2674410971138823,1.254349827968221,24,10,Eredivisie,247,PSV,23500000,95,United States,1,8,0,1,1,0
2.0571798407483484,1.7275076156571838,27,53,La Liga,241,FC Barcelona,62000000,45,Spain,1,20,0,0,1,1
1.793933592870193,2.2006654033461466,20,53,La Liga,241,FC Barcelona,56000000,45,Spain,1,6,0,0,1,0
1.2674410971138823,1.4120690905312088,24,16,Ligue 1,73,Paris Saint-Germain,26500000,167,Korea Republic,0,19,0,0,1,1
1.39906422105296,0.7811920402792583,28,19,Bundesliga,23,Borussia Mönchengladbach,21000000,18,France,1,9,0,1,1,1
1.39906422105296,0.7811920402792583,34,16,Ligue 1,65,Lille OSC,7000000,18,France,1,21,0,0,1,0
1.1358179731748048,1.0966305654052335,24,13,Premier League,13,Newcastle United,20000000,14,England,1,41,0,0,1,1
1.5306873449920377,1.4120690905312088,24,13,Premier League,1,Arsenal,35000000,54,Brazil,1,11,0,0,1,1
1.5306873449920377,1.5697883530941963,24,13,Premier League,10,Manchester City,34500000,97,Algeria,0,21,0,1,1,0
1.39906422105296,1.0966305654052335,27,19,Bundesliga,112172,RB Leipzig,23000000,4,Austria,0,24,0,0,1,0
1.2674410971138823,1.0966305654052335,25,350,Pro League,112139,Al Nassr,23000000,38,Portugal,1,79,0,0,1,1
1.004194849235727,1.5697883530941963,21,31,Serie A,52,Roma,22500000,54,Brazil,1,43,0,1,1,0
1.004194849235727,0.30803425259029543,32,10,Eredivisie,245,Ajax,8500000,34,Netherlands,1,18,0,0,1,0
1.004194849235727,1.0966305654052335,25,350,Pro League,112390,Al Fateh,14000000,214,Comoros,0,33,0,1,1,0
1.6623104689311152,1.8852268782201715,22,53,La Liga,240,Atlético Madrid,46500000,45,Spain,1,8,0,0,1,0
1.004194849235727,0.30803425259029543,27,10,Eredivisie,247,PSV,11000000,34,Netherlands,1,20,0,0,1,0
0.8725717252966494,0.15031499002730783,26,350,Pro League,112393,Al Taawoun FC,8000000,18,France,0,21,0,0,1,1
1.39906422105296,0.7811920402792583,30,53,La Liga,240,Atlético Madrid,18000000,45,Spain,0,21,0,1,1,0
1.39906422105296,0.7811920402792583,32,4,Pro League,231,Club Brugge KV,16500000,7,Belgium,1,20,0,0,1,0
1.2674410971138823,0.7811920402792583,27,31,Serie A,47,AC Milan,18500000,57,Ecuador,0,2,0,1,1,0
1.1358179731748048,0.46575351515328306,32,31,Serie A,48,Napoli,9500000,27,Italy,1,37,0,1,1,0
1.004194849235727,1.7275076156571838,22,53,La Liga,461,Valencia CF,23500000,45,Spain,1,8,0,0,1,0
1.5306873449920377,1.4120690905312088,25,53,La Liga,449,Real Betis Balompié,34000000,54,Brazil,0,7,0,0,1,1
1.1358179731748048,0.7811920402792583,28,53,La Liga,457,Real Sociedad,14000000,45,Spain,1,5,0,1,0,0
1.5306873449920377,0.9389113028422459,35,31,Serie A,44,Inter,8000000,27,Italy,1,36,0,1,1,0
0.47770235347941653,-0.32284279766165497,29,68,Süper Lig,748,Samsunspor,2600000,103,Cameroon,1,10,0,0,1,0
1.2674410971138823,0.6234727777162706,27,31,Serie A,54,Torino,18500000,10,Croatia,1,10,0,0,1,1
0.6093254774184942,-0.16512353509866737,29,68,Süper Lig,101037,Çaykur Rizespor,4099999,1,Albania,1,20,0,0,1,0
1.1358179731748048,1.8852268782201715,18,13,Premier League,1,Arsenal,28000000,14,England,0,49,0,1,1,0
1.004194849235727,0.30803425259029543,30,16,Ligue 1,74,Stade Rennais FC,10000000,108,Côte d'Ivoire,1,8,0,0,1,0
1.004194849235727,0.30803425259029543,30,13,Premier League,19,West Ham United,10000000,14,England,1,8,0,1,1,0
1.2674410971138823,0.6234727777162706,30,308,Primeira Liga,237,Sporting CP,17000000,163,Japan,1,5,0,0,1,0
0.6093254774184942,1.5697883530941963,20,308,Primeira Liga,112809,Famalicão,9500000,38,Portugal,1,20,0,0,1,0
1.2674410971138823,1.5697883530941963,23,308,Primeira Liga,236,FC Porto,25500000,52,Argentina,1,22,0,0,1,0
1.5306873449920377,0.9389113028422459,33,31,Serie A,189,Bologna,13000000,47,Switzerland,1,8,0,0,1,0
1.6623104689311152,1.0966305654052335,28,13,Premier League,1808,Brighton & Hove Albion,30500000,163,Japan,1,22,0,0,1,1
1.793933592870193,1.254349827968221,37,53,La Liga,450,RC Celta,12000000,45,Spain,0,10,0,0,1,1
1.39906422105296,0.7811920402792583,28,13,Premier League,14,Nottingham Forest,19000000,133,Nigeria,1,34,0,1,1,0
1.004194849235727,0.30803425259029543,27,16,Ligue 1,74,Stade Rennais FC,11000000,18,France,0,10,0,0,1,1
1.9255567168092707,1.4120690905312088,34,350,Pro League,112387,Al Ahli SFC,20000000,97,Algeria,0,7,0,0,1,1
2.0571798407483484,1.5697883530941963,34,350,Pro League,112139,Al Nassr,17500000,45,Spain,0,26,0,1,0,0
1.1358179731748048,0.6234727777162706,27,16,Ligue 1,74,Stade Rennais FC,16000000,18,France,1,45,0,0,1,0
1.793933592870193,1.254349827968221,29,19,Bundesliga,22,Borussia Dortmund,35500000,21,Germany,1,10,0,0,1,0
1.5306873449920377,0.9389113028422459,34,19,Bundesliga,10029,TSG 1899 Hoffenheim,12000000,10,Croatia,1,27,0,0,1,0
2.3204260886265033,2.042946140783159,26,53,La Liga,241,FC Barcelona,85500000,18,France,1,23,0,1,1,0
1.1358179731748048,1.254349827968221,23,10,Eredivisie,246,Feyenoord,21000000,34,Netherlands,1,14,0,0,1,0
0.6093254774184942,1.0966305654052335,22,31,Serie A,39,Atalanta,9500000,95,United States,1,6,0,0,1,0
1.1358179731748048,0.46575351515328306,32,16,Ligue 1,111817,Paris FC,9500000,18,France,1,33,0,0,1,0
0.6093254774184942,-0.0074042725356797704,27,19,Bundesliga,1831,1. FC Union Berlin,4800000,12,Czechia,1,33,0,0,1,0
0.8725717252966494,0.15031499002730783,29,68,Süper Lig,327,Beşiktaş JK,7500000,219,Kosovo,1,7,0,0,1,1
1.004194849235727,0.30803425259029543,30,16,Ligue 1,65,Lille OSC,9000000,97,Algeria,0,6,0,0,1,0
1.2674410971138823,0.7811920402792583,27,53,La Liga,240,Atlético Madrid,18500000,52,Argentina,1,16,0,1,1,0
1.004194849235727,0.30803425259029543,31,16,Ligue 1,64,RC Lens,8500000,18,France,1,28,0,0,1,0
1.39906422105296,0.7811920402792583,29,13,Premier League,144,Fulham FC,20500000,133,Nigeria,1,17,0,0,1,1
1.004194849235727,0.30803425259029543,31,31,Serie A,189,Bologna,8500000,27,Italy,0,10,0,0,1,1
0.6093254774184942,-0.16512353509866737,28,31,Serie A,110556,Genoa,4200000,108,Côte d'Ivoire,1,70,0,0,1,1
1.6623104689311152,1.0966305654052335,30,31,Serie A,111974,Sassuolo,29500000,27,Italy,0,10,0,0,1,1
1.1358179731748048,0.46575351515328306,28,13,Premier League,18,Tottenham Hotspur,14500000,54,Brazil,1,9,0,0,1,1
0.8725717252966494,0.15031499002730783,33,53,La Liga,110062,Girona FC,4700000,45,Spain,1,8,0,0,1,1
1.004194849235727,0.30803425259029543,28,13,Premier League,1799,Crystal Palace,10500000,163,Japan,1,18,0,0,1,0
0.8725717252966494,0.15031499002730783,31,68,Süper Lig,436,Trabzonspor,5000000,48,Türkiye,1,5,0,1,1,0
1.2674410971138823,0.6234727777162706,29,13,Premier League,11,Manchester United,14500000,14,England,0,23,0,1,1,0
0.8725717252966494,1.4120690905312088,21,53,La Liga,483,Villarreal CF,15500000,38,Portugal,0,12,0,1,1,0
2.188802964687426,2.2006654033461466,22,53,La Liga,448,Athletic Club,94500000,45,Spain,1,10,0,0,1,1
1.1358179731748048,1.8852268782201715,21,19,Bundesliga,1824,Eintracht Frankfurt,31500000,46,Sweden,1,16,0,0,1,0
0.6093254774184942,-0.16512353509866737,28,4,Pro League,100087,Oud-Heverlee Leuven,4200000,7,Belgium,1,8,0,0,1,0
0.8725717252966494,0.15031499002730783,35,68,Süper Lig,101033,Konyaspor,2300000,54,Brazil,0,12,0,1,1,0
1.39906422105296,0.7811920402792583,29,13,Premier League,7,Everton,20500000,14,England,1,18,0,0,1,1
2.5836723365046588,2.6738231910351096,24,53,La Liga,243,Real Madrid,141000000,54,Brazil,1,7,0,0,1,1
0.6093254774184942,0.30803425259029543,26,308,Primeira Liga,237,Sporting CP,5500000,20,Georgia,1,14,0,0,1,0
1.1358179731748048,0.9389113028422459,26,53,La Liga,449,Real Betis Balompié,18500000,56,Colombia,1,19,0,0,1,1
1.2674410971138823,0.7811920402792583,27,53,La Liga,480,Rayo Vallecano,18500000,39,Romania,1,2,0,1,1,0
1.004194849235727,0.46575351515328306,26,13,Premier League,11,Manchester United,12500000,14,England,1,7,0,0,1,1
1.1358179731748048,1.4120690905312088,23,13,Premier League,1,Arsenal,21000000,27,Italy,0,33,0,1,0,0
1.6623104689311152,1.4120690905312088,26,13,Premier League,1,Arsenal,38000000,21,Germany,0,29,0,0,1,1
0.6093254774184942,0.9389113028422459,24,31,Serie A,50,Parma,8000000,45,Spain,0,10,0,0,1,0
0.7409486013575718,0.15031499002730783,27,13,Premier League,110,Wolverhampton Wanderers,6500000,80,Haiti,1,27,0,0,1,0
1.1358179731748048,0.46575351515328306,32,31,Serie A,46,Lazio,9500000,15,Montenegro,1,77,0,1,1,0
1.2674410971138823,0.6234727777162706,30,16,Ligue 1,74,Stade Rennais FC,14500000,18,France,1,21,0,0,1,0
1.004194849235727,0.46575351515328306,27,350,Pro League,607,Al Ittihad,12000000,97,Algeria,1,10,0,0,1,0
0.8725717252966494,0.15031499002730783,29,31,Serie A,54,Torino,7500000,4,Austria,1,20,0,1,1,0
1.39906422105296,0.7811920402792583,33,13,Premier League,11,Manchester United,10500000,54,Brazil,1,18,0,0,1,0
1.1358179731748048,1.0966305654052335,25,13,Premier League,1808,Brighton & Hove Albion,18000000,34,Netherlands,1,27,0,0,1,0
1.1358179731748048,2.042946140783159,21,53,La Liga,448,Athletic Club,31500000,45,Spain,1,18,0,0,1,0
1.793933592870193,1.8852268782201715,24,19,Bundesliga,36,VfB Stuttgart,47500000,21,Germany,0,6,0,0,1,0
0.6093254774184942,-0.16512353509866737,34,68,Süper Lig,110776,Gaziantep FK,1400000,136,Senegal,1,5,0,0,1,0
1.2674410971138823,0.6234727777162706,27,19,Bundesliga,1824,Eintracht Frankfurt,17000000,13,Denmark,1,13,0,1,1,0
1.2674410971138823,1.0966305654052335,24,13,Premier League,14,Nottingham Forest,24000000,47,Switzerland,1,14,0,0,1,1
0.7409486013575718,-0.0074042725356797704,29,53,La Liga,483,Villarreal CF,4900000,45,Spain,0,24,0,1,1,0
1.6623104689311152,1.0966305654052335,27,13,Premier League,144,Fulham FC,29500000,95,United States,0,33,0,1,1,0
1.1358179731748048,1.0966305654052335,26,13,Premier League,110,Wolverhampton Wanderers,17500000,12,Czechia,0,37,0,1,1,0
0.8725717252966494,0.15031499002730783,28,31,Serie A,206,Hellas Verona FC,7500000,21,Germany,1,8,0,0,1,0
1.39906422105296,0.7811920402792583,28,19,Bundesliga,112172,RB Leipzig,19000000,21,Germany,1,39,0,1,1,0
0.7409486013575718,-0.0074042725356797704,31,13,Premier League,106,Sunderland,4099999,110,Congo DR,0,26,0,1,1,0
1.6623104689311152,1.4120690905312088,25,308,Primeira Liga,237,Sporting CP,38000000,38,Portugal,0,17,0,0,1,1
0.6093254774184942,1.0966305654052335,22,13,Premier League,1796,Burnley,9500000,145,Tunisia,1,28,0,0,1,0
1.004194849235727,0.30803425259029543,32,53,La Liga,1860,Getafe CF,7500000,45,Spain,0,16,0,1,1,0
0.6093254774184942,-0.0074042725356797704,28,68,Süper Lig,101033,Konyaspor,4000000,34,Netherlands,1,20,0,1,1,0
1.004194849235727,0.46575351515328306,27,19,Bundesliga,112172,RB Leipzig,12000000,126,Mali,1,8,0,0,1,0
1.1358179731748048,0.9389113028422459,26,308,Primeira Liga,237,Sporting CP,18000000,38,Portugal,0,23,0,0,1,0
1.1358179731748048,0.46575351515328306,32,53,La Liga,453,RCD Mallorca,9500000,56,Colombia,0,22,0,1,1,0
1.1358179731748048,0.7811920402792583,25,4,Pro League,2014,Union Saint-Gilloise,16000000,97,Algeria,1,8,0,0,1,0
1.004194849235727,0.7811920402792583,25,31,Serie A,1745,Como,14000000,18,France,1,6,0,0,1,0
0.7409486013575718,-0.0074042725356797704,30,19,Bundesliga,100409,FC Augsburg,4800000,21,Germany,1,27,0,1,1,0
1.004194849235727,1.0966305654052335,24,31,Serie A,110374,Fiorentina,16000000,27,Italy,1,44,0,1,1,0
1.004194849235727,0.30803425259029543,32,19,Bundesliga,169,1. FSV Mainz 05,8500000,167,Korea Republic,0,7,0,0,1,0
1.39906422105296,0.9389113028422459,26,31,Serie A,48,Napoli,25000000,34,Netherlands,1,70,0,0,1,1
1.1358179731748048,0.9389113028422459,26,53,La Liga,483,Villarreal CF,18000000,136,Senegal,0,18,0,0,1,0
0.7409486013575718,0.30803425259029543,26,10,Eredivisie,246,Feyenoord,7000000,37,Poland,1,7,0,0,1,0
0.7409486013575718,-0.0074042725356797704,30,350,Pro League,112096,Al Ettifaq,5500000,43,Slovakia,1,11,0,0,1,0
